counter,region,service,endpoint,rps
42,us-east-1,sslateingress,sslateingress@POST@/multicore,0
42,us-west-1,sslateingress,sslateingress@POST@/singlecore,0
42,us-west-1,sslateingress,sslateingress@POST@/multicore,0
42,us-west-1,corecontrast,corecontrast@POST@/multicore,0
42,us-west-1,corecontrast,corecontrast@POST@/singlecore,0
42,us-central-1,corecontrast,corecontrast@POST@/multicore,0
42,us-central-1,corecontrast,corecontrast@POST@/singlecore,0
42,us-central-1,sslateingress,sslateingress@POST@/singlecore,0
42,us-central-1,sslateingress,sslateingress@POST@/multicore,0
43,us-south-1,corecontrast,corecontrast@POST@/multicore,0
43,us-south-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-south-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-south-1,sslateingress,sslateingress@POST@/multicore,0
43,us-east-1,corecontrast,corecontrast@POST@/multicore,0
43,us-east-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-east-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-east-1,sslateingress,sslateingress@POST@/multicore,0
43,us-west-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-west-1,sslateingress,sslateingress@POST@/multicore,0
43,us-west-1,corecontrast,corecontrast@POST@/multicore,0
43,us-west-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-central-1,corecontrast,corecontrast@POST@/multicore,0
43,us-central-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-central-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-central-1,sslateingress,sslateingress@POST@/multicore,0
44,us-south-1,corecontrast,corecontrast@POST@/multicore,10
44,us-south-1,corecontrast,corecontrast@POST@/singlecore,1
44,us-south-1,sslateingress,sslateingress@POST@/singlecore,0
44,us-south-1,sslateingress,sslateingress@POST@/multicore,0
44,us-east-1,corecontrast,corecontrast@POST@/multicore,6
44,us-east-1,corecontrast,corecontrast@POST@/singlecore,4
44,us-east-1,sslateingress,sslateingress@POST@/singlecore,18
44,us-east-1,sslateingress,sslateingress@POST@/multicore,56
44,us-west-1,sslateingress,sslateingress@POST@/singlecore,12
44,us-west-1,sslateingress,sslateingress@POST@/multicore,38
44,us-west-1,corecontrast,corecontrast@POST@/multicore,80
44,us-west-1,corecontrast,corecontrast@POST@/singlecore,27
44,us-central-1,corecontrast,corecontrast@POST@/multicore,17
44,us-central-1,corecontrast,corecontrast@POST@/singlecore,6
44,us-central-1,sslateingress,sslateingress@POST@/singlecore,7
44,us-central-1,sslateingress,sslateingress@POST@/multicore,32
45,us-south-1,corecontrast,corecontrast@POST@/multicore,68
45,us-south-1,corecontrast,corecontrast@POST@/singlecore,19
45,us-south-1,sslateingress,sslateingress@POST@/singlecore,38
45,us-south-1,sslateingress,sslateingress@POST@/multicore,137
45,us-east-1,corecontrast,corecontrast@POST@/multicore,166
45,us-east-1,corecontrast,corecontrast@POST@/singlecore,46
45,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
45,us-east-1,sslateingress,sslateingress@POST@/multicore,186
45,us-west-1,sslateingress,sslateingress@POST@/singlecore,51
45,us-west-1,sslateingress,sslateingress@POST@/multicore,185
45,us-west-1,corecontrast,corecontrast@POST@/multicore,199
45,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
45,us-central-1,corecontrast,corecontrast@POST@/multicore,160
45,us-central-1,corecontrast,corecontrast@POST@/singlecore,47
45,us-central-1,sslateingress,sslateingress@POST@/singlecore,49
45,us-central-1,sslateingress,sslateingress@POST@/multicore,176
46,us-south-1,corecontrast,corecontrast@POST@/multicore,185
46,us-south-1,corecontrast,corecontrast@POST@/singlecore,61
46,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
46,us-south-1,sslateingress,sslateingress@POST@/multicore,194
46,us-east-1,corecontrast,corecontrast@POST@/multicore,200
46,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
46,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
46,us-east-1,sslateingress,sslateingress@POST@/multicore,204
46,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
46,us-west-1,sslateingress,sslateingress@POST@/multicore,202
46,us-west-1,corecontrast,corecontrast@POST@/multicore,220
46,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
46,us-central-1,corecontrast,corecontrast@POST@/multicore,201
46,us-central-1,corecontrast,corecontrast@POST@/singlecore,50
46,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
46,us-central-1,sslateingress,sslateingress@POST@/multicore,207
47,us-south-1,corecontrast,corecontrast@POST@/multicore,238
47,us-south-1,corecontrast,corecontrast@POST@/singlecore,61
47,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
47,us-south-1,sslateingress,sslateingress@POST@/multicore,206
47,us-east-1,corecontrast,corecontrast@POST@/multicore,197
47,us-east-1,corecontrast,corecontrast@POST@/singlecore,45
47,us-east-1,sslateingress,sslateingress@POST@/singlecore,48
47,us-east-1,sslateingress,sslateingress@POST@/multicore,204
47,us-west-1,sslateingress,sslateingress@POST@/singlecore,58
47,us-west-1,sslateingress,sslateingress@POST@/multicore,197
47,us-west-1,corecontrast,corecontrast@POST@/multicore,194
47,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
47,us-central-1,corecontrast,corecontrast@POST@/multicore,192
47,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
47,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
47,us-central-1,sslateingress,sslateingress@POST@/multicore,207
48,us-south-1,corecontrast,corecontrast@POST@/multicore,212
48,us-south-1,corecontrast,corecontrast@POST@/singlecore,64
48,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
48,us-south-1,sslateingress,sslateingress@POST@/multicore,200
48,us-east-1,corecontrast,corecontrast@POST@/multicore,204
48,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
48,us-east-1,sslateingress,sslateingress@POST@/singlecore,55
48,us-east-1,sslateingress,sslateingress@POST@/multicore,208
48,us-west-1,sslateingress,sslateingress@POST@/singlecore,60
48,us-west-1,sslateingress,sslateingress@POST@/multicore,202
48,us-west-1,corecontrast,corecontrast@POST@/multicore,200
48,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
48,us-central-1,corecontrast,corecontrast@POST@/multicore,206
48,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
48,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
48,us-central-1,sslateingress,sslateingress@POST@/multicore,196
49,us-south-1,corecontrast,corecontrast@POST@/multicore,204
49,us-south-1,corecontrast,corecontrast@POST@/singlecore,59
49,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
49,us-south-1,sslateingress,sslateingress@POST@/multicore,201
49,us-east-1,corecontrast,corecontrast@POST@/multicore,193
49,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
49,us-east-1,sslateingress,sslateingress@POST@/singlecore,50
49,us-east-1,sslateingress,sslateingress@POST@/multicore,194
49,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
49,us-west-1,sslateingress,sslateingress@POST@/multicore,211
49,us-west-1,corecontrast,corecontrast@POST@/multicore,204
49,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
49,us-central-1,corecontrast,corecontrast@POST@/multicore,206
49,us-central-1,corecontrast,corecontrast@POST@/singlecore,51
49,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
49,us-central-1,sslateingress,sslateingress@POST@/multicore,202
50,us-south-1,corecontrast,corecontrast@POST@/multicore,199
50,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
50,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
50,us-south-1,sslateingress,sslateingress@POST@/multicore,221
50,us-east-1,corecontrast,corecontrast@POST@/multicore,203
50,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
50,us-east-1,sslateingress,sslateingress@POST@/singlecore,49
50,us-east-1,sslateingress,sslateingress@POST@/multicore,212
50,us-west-1,sslateingress,sslateingress@POST@/singlecore,57
50,us-west-1,sslateingress,sslateingress@POST@/multicore,193
50,us-west-1,corecontrast,corecontrast@POST@/multicore,198
50,us-west-1,corecontrast,corecontrast@POST@/singlecore,47
50,us-central-1,corecontrast,corecontrast@POST@/multicore,197
50,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
50,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
50,us-central-1,sslateingress,sslateingress@POST@/multicore,209
51,us-south-1,corecontrast,corecontrast@POST@/multicore,196
51,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
51,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
51,us-south-1,sslateingress,sslateingress@POST@/multicore,192
51,us-east-1,corecontrast,corecontrast@POST@/multicore,204
51,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
51,us-east-1,sslateingress,sslateingress@POST@/singlecore,46
51,us-east-1,sslateingress,sslateingress@POST@/multicore,218
51,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
51,us-west-1,sslateingress,sslateingress@POST@/multicore,206
51,us-west-1,corecontrast,corecontrast@POST@/multicore,193
51,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
51,us-central-1,corecontrast,corecontrast@POST@/multicore,207
51,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
51,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
51,us-central-1,sslateingress,sslateingress@POST@/multicore,208
52,us-south-1,corecontrast,corecontrast@POST@/multicore,204
52,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
52,us-south-1,sslateingress,sslateingress@POST@/singlecore,45
52,us-south-1,sslateingress,sslateingress@POST@/multicore,207
52,us-east-1,corecontrast,corecontrast@POST@/multicore,205
52,us-east-1,corecontrast,corecontrast@POST@/singlecore,60
52,us-east-1,sslateingress,sslateingress@POST@/singlecore,58
52,us-east-1,sslateingress,sslateingress@POST@/multicore,202
52,us-west-1,sslateingress,sslateingress@POST@/singlecore,47
52,us-west-1,sslateingress,sslateingress@POST@/multicore,213
52,us-west-1,corecontrast,corecontrast@POST@/multicore,204
52,us-west-1,corecontrast,corecontrast@POST@/singlecore,64
52,us-central-1,corecontrast,corecontrast@POST@/multicore,207
52,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
52,us-central-1,sslateingress,sslateingress@POST@/singlecore,59
52,us-central-1,sslateingress,sslateingress@POST@/multicore,211
53,us-south-1,corecontrast,corecontrast@POST@/multicore,215
53,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
53,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
53,us-south-1,sslateingress,sslateingress@POST@/multicore,192
53,us-east-1,corecontrast,corecontrast@POST@/multicore,199
53,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
53,us-east-1,sslateingress,sslateingress@POST@/singlecore,58
53,us-east-1,sslateingress,sslateingress@POST@/multicore,199
53,us-west-1,sslateingress,sslateingress@POST@/singlecore,61
53,us-west-1,sslateingress,sslateingress@POST@/multicore,191
53,us-west-1,corecontrast,corecontrast@POST@/multicore,188
53,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
53,us-central-1,corecontrast,corecontrast@POST@/multicore,207
53,us-central-1,corecontrast,corecontrast@POST@/singlecore,46
53,us-central-1,sslateingress,sslateingress@POST@/singlecore,49
53,us-central-1,sslateingress,sslateingress@POST@/multicore,208
54,us-south-1,corecontrast,corecontrast@POST@/multicore,209
54,us-south-1,corecontrast,corecontrast@POST@/singlecore,58
54,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
54,us-south-1,sslateingress,sslateingress@POST@/multicore,203
54,us-east-1,corecontrast,corecontrast@POST@/multicore,196
54,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
54,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
54,us-east-1,sslateingress,sslateingress@POST@/multicore,192
54,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
54,us-west-1,sslateingress,sslateingress@POST@/multicore,209
54,us-west-1,corecontrast,corecontrast@POST@/multicore,219
54,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
54,us-central-1,corecontrast,corecontrast@POST@/multicore,211
54,us-central-1,corecontrast,corecontrast@POST@/singlecore,45
54,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
54,us-central-1,sslateingress,sslateingress@POST@/multicore,212
55,us-south-1,corecontrast,corecontrast@POST@/multicore,186
55,us-south-1,corecontrast,corecontrast@POST@/singlecore,59
55,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
55,us-south-1,sslateingress,sslateingress@POST@/multicore,212
55,us-east-1,corecontrast,corecontrast@POST@/multicore,194
55,us-east-1,corecontrast,corecontrast@POST@/singlecore,48
55,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
55,us-east-1,sslateingress,sslateingress@POST@/multicore,203
55,us-west-1,sslateingress,sslateingress@POST@/singlecore,58
55,us-west-1,sslateingress,sslateingress@POST@/multicore,201
55,us-west-1,corecontrast,corecontrast@POST@/multicore,194
55,us-west-1,corecontrast,corecontrast@POST@/singlecore,58
55,us-central-1,corecontrast,corecontrast@POST@/multicore,193
55,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
55,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
55,us-central-1,sslateingress,sslateingress@POST@/multicore,195
56,us-south-1,corecontrast,corecontrast@POST@/multicore,201
56,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
56,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
56,us-south-1,sslateingress,sslateingress@POST@/multicore,210
56,us-east-1,corecontrast,corecontrast@POST@/multicore,214
56,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
56,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
56,us-east-1,sslateingress,sslateingress@POST@/multicore,206
56,us-west-1,sslateingress,sslateingress@POST@/singlecore,49
56,us-west-1,sslateingress,sslateingress@POST@/multicore,212
56,us-west-1,corecontrast,corecontrast@POST@/multicore,213
56,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
56,us-central-1,corecontrast,corecontrast@POST@/multicore,210
56,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
56,us-central-1,sslateingress,sslateingress@POST@/singlecore,61
56,us-central-1,sslateingress,sslateingress@POST@/multicore,210
57,us-south-1,corecontrast,corecontrast@POST@/multicore,210
57,us-south-1,corecontrast,corecontrast@POST@/singlecore,58
57,us-south-1,sslateingress,sslateingress@POST@/singlecore,53
57,us-south-1,sslateingress,sslateingress@POST@/multicore,202
57,us-east-1,corecontrast,corecontrast@POST@/multicore,198
57,us-east-1,corecontrast,corecontrast@POST@/singlecore,50
57,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
57,us-east-1,sslateingress,sslateingress@POST@/multicore,202
57,us-west-1,sslateingress,sslateingress@POST@/singlecore,57
57,us-west-1,sslateingress,sslateingress@POST@/multicore,184
57,us-west-1,corecontrast,corecontrast@POST@/multicore,201
57,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
57,us-central-1,corecontrast,corecontrast@POST@/multicore,196
57,us-central-1,corecontrast,corecontrast@POST@/singlecore,55
57,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
57,us-central-1,sslateingress,sslateingress@POST@/multicore,198
58,us-south-1,corecontrast,corecontrast@POST@/multicore,202
58,us-south-1,corecontrast,corecontrast@POST@/singlecore,47
58,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
58,us-south-1,sslateingress,sslateingress@POST@/multicore,202
58,us-east-1,corecontrast,corecontrast@POST@/multicore,212
58,us-east-1,corecontrast,corecontrast@POST@/singlecore,61
58,us-east-1,sslateingress,sslateingress@POST@/singlecore,59
58,us-east-1,sslateingress,sslateingress@POST@/multicore,211
58,us-west-1,sslateingress,sslateingress@POST@/singlecore,55
58,us-west-1,sslateingress,sslateingress@POST@/multicore,207
58,us-west-1,corecontrast,corecontrast@POST@/multicore,203
58,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
58,us-central-1,corecontrast,corecontrast@POST@/multicore,207
58,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
58,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
58,us-central-1,sslateingress,sslateingress@POST@/multicore,219
59,us-south-1,corecontrast,corecontrast@POST@/multicore,212
59,us-south-1,corecontrast,corecontrast@POST@/singlecore,54
59,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
59,us-south-1,sslateingress,sslateingress@POST@/multicore,213
59,us-east-1,corecontrast,corecontrast@POST@/multicore,198
59,us-east-1,corecontrast,corecontrast@POST@/singlecore,52
59,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
59,us-east-1,sslateingress,sslateingress@POST@/multicore,193
59,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
59,us-west-1,sslateingress,sslateingress@POST@/multicore,205
59,us-west-1,corecontrast,corecontrast@POST@/multicore,207
59,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
59,us-central-1,corecontrast,corecontrast@POST@/multicore,201
59,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
59,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
59,us-central-1,sslateingress,sslateingress@POST@/multicore,202
60,us-south-1,corecontrast,corecontrast@POST@/multicore,200
60,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
60,us-south-1,sslateingress,sslateingress@POST@/singlecore,61
60,us-south-1,sslateingress,sslateingress@POST@/multicore,192
60,us-east-1,corecontrast,corecontrast@POST@/multicore,196
60,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
60,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
60,us-east-1,sslateingress,sslateingress@POST@/multicore,206
60,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
60,us-west-1,sslateingress,sslateingress@POST@/multicore,208
60,us-west-1,corecontrast,corecontrast@POST@/multicore,196
60,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
60,us-central-1,corecontrast,corecontrast@POST@/multicore,197
60,us-central-1,corecontrast,corecontrast@POST@/singlecore,55
60,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
60,us-central-1,sslateingress,sslateingress@POST@/multicore,202
61,us-south-1,corecontrast,corecontrast@POST@/multicore,211
61,us-south-1,corecontrast,corecontrast@POST@/singlecore,62
61,us-south-1,sslateingress,sslateingress@POST@/singlecore,49
61,us-south-1,sslateingress,sslateingress@POST@/multicore,214
61,us-east-1,corecontrast,corecontrast@POST@/multicore,213
61,us-east-1,corecontrast,corecontrast@POST@/singlecore,49
61,us-east-1,sslateingress,sslateingress@POST@/singlecore,57
61,us-east-1,sslateingress,sslateingress@POST@/multicore,203
61,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
61,us-west-1,sslateingress,sslateingress@POST@/multicore,191
61,us-west-1,corecontrast,corecontrast@POST@/multicore,211
61,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
61,us-central-1,corecontrast,corecontrast@POST@/multicore,207
61,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
61,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
61,us-central-1,sslateingress,sslateingress@POST@/multicore,198
62,us-south-1,corecontrast,corecontrast@POST@/multicore,196
62,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
62,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
62,us-south-1,sslateingress,sslateingress@POST@/multicore,205
62,us-east-1,corecontrast,corecontrast@POST@/multicore,201
62,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
62,us-east-1,sslateingress,sslateingress@POST@/singlecore,48
62,us-east-1,sslateingress,sslateingress@POST@/multicore,206
62,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
62,us-west-1,sslateingress,sslateingress@POST@/multicore,212
62,us-west-1,corecontrast,corecontrast@POST@/multicore,198
62,us-west-1,corecontrast,corecontrast@POST@/singlecore,58
62,us-central-1,corecontrast,corecontrast@POST@/multicore,205
62,us-central-1,corecontrast,corecontrast@POST@/singlecore,62
62,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
62,us-central-1,sslateingress,sslateingress@POST@/multicore,200
63,us-south-1,corecontrast,corecontrast@POST@/multicore,199
63,us-south-1,corecontrast,corecontrast@POST@/singlecore,45
63,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
63,us-south-1,sslateingress,sslateingress@POST@/multicore,195
63,us-east-1,corecontrast,corecontrast@POST@/multicore,203
63,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
63,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
63,us-east-1,sslateingress,sslateingress@POST@/multicore,205
63,us-west-1,sslateingress,sslateingress@POST@/singlecore,51
63,us-west-1,sslateingress,sslateingress@POST@/multicore,215
63,us-west-1,corecontrast,corecontrast@POST@/multicore,205
63,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
63,us-central-1,corecontrast,corecontrast@POST@/multicore,207
63,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
63,us-central-1,sslateingress,sslateingress@POST@/singlecore,49
63,us-central-1,sslateingress,sslateingress@POST@/multicore,204
64,us-south-1,corecontrast,corecontrast@POST@/multicore,214
64,us-south-1,corecontrast,corecontrast@POST@/singlecore,56
64,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
64,us-south-1,sslateingress,sslateingress@POST@/multicore,213
64,us-east-1,corecontrast,corecontrast@POST@/multicore,210
64,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
64,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
64,us-east-1,sslateingress,sslateingress@POST@/multicore,201
64,us-west-1,sslateingress,sslateingress@POST@/singlecore,51
64,us-west-1,sslateingress,sslateingress@POST@/multicore,192
64,us-west-1,corecontrast,corecontrast@POST@/multicore,210
64,us-west-1,corecontrast,corecontrast@POST@/singlecore,49
64,us-central-1,corecontrast,corecontrast@POST@/multicore,199
64,us-central-1,corecontrast,corecontrast@POST@/singlecore,49
64,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
64,us-central-1,sslateingress,sslateingress@POST@/multicore,201
65,us-south-1,corecontrast,corecontrast@POST@/multicore,196
65,us-south-1,corecontrast,corecontrast@POST@/singlecore,57
65,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
65,us-south-1,sslateingress,sslateingress@POST@/multicore,201
65,us-east-1,corecontrast,corecontrast@POST@/multicore,201
65,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
65,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
65,us-east-1,sslateingress,sslateingress@POST@/multicore,197
65,us-west-1,sslateingress,sslateingress@POST@/singlecore,58
65,us-west-1,sslateingress,sslateingress@POST@/multicore,195
65,us-west-1,corecontrast,corecontrast@POST@/multicore,194
65,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
65,us-central-1,corecontrast,corecontrast@POST@/multicore,198
65,us-central-1,corecontrast,corecontrast@POST@/singlecore,58
65,us-central-1,sslateingress,sslateingress@POST@/singlecore,58
65,us-central-1,sslateingress,sslateingress@POST@/multicore,200
66,us-south-1,corecontrast,corecontrast@POST@/multicore,205
66,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
66,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
66,us-south-1,sslateingress,sslateingress@POST@/multicore,195
66,us-east-1,corecontrast,corecontrast@POST@/multicore,200
66,us-east-1,corecontrast,corecontrast@POST@/singlecore,58
66,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
66,us-east-1,sslateingress,sslateingress@POST@/multicore,216
66,us-west-1,sslateingress,sslateingress@POST@/singlecore,64
66,us-west-1,sslateingress,sslateingress@POST@/multicore,198
66,us-west-1,corecontrast,corecontrast@POST@/multicore,205
66,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-central-1,corecontrast,corecontrast@POST@/multicore,213
66,us-central-1,corecontrast,corecontrast@POST@/singlecore,47
66,us-central-1,sslateingress,sslateingress@POST@/singlecore,61
66,us-central-1,sslateingress,sslateingress@POST@/multicore,200
67,us-south-1,corecontrast,corecontrast@POST@/multicore,205
67,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
67,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
67,us-south-1,sslateingress,sslateingress@POST@/multicore,208
67,us-east-1,corecontrast,corecontrast@POST@/multicore,195
67,us-east-1,corecontrast,corecontrast@POST@/singlecore,43
67,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
67,us-east-1,sslateingress,sslateingress@POST@/multicore,215
67,us-west-1,sslateingress,sslateingress@POST@/singlecore,59
67,us-west-1,sslateingress,sslateingress@POST@/multicore,210
